,AllCCS ID,Name,smiles,Formula,Adduct,m/z,CCS,Input
3947,AllCCS00014343,Phosmet,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,C11H12NO4PS2,[M+H]+,318.0018,159.3,Phosmet
3948,AllCCS00014343,Phosmet,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,C11H12NO4PS2,[M+Na]+,339.9838,167.9,Phosmet
3949,AllCCS00014346,Propachlor,CC(C)N(C1=CC=CC=C1)C(=O)CCl,C11H14ClNO,[M+H]+,212.0837,143.6,Propachlor
3950,AllCCS00014346,Propachlor,CC(C)N(C1=CC=CC=C1)C(=O)CCl,C11H14ClNO,[M+Na]+,234.0657,161.9,Propachlor
3951,AllCCS00014347,Prosulfocarb,CCCN(CCC)C(=O)SCC1=CC=CC=C1,C14H21NOS,[M+H]+,252.1417,158.3,Prosulfocarb
3952,AllCCS00014347,Prosulfocarb,CCCN(CCC)C(=O)SCC1=CC=CC=C1,C14H21NOS,[M+Na]+,274.1237,167.2,Prosulfocarb
3953,AllCCS00014349,Pyridafenthion,CCOP(=S)(OCC)OC1=NN(C(=O)C=C1)C2=CC=CC=C2,C14H17N2O4PS,[M+H]+,341.072,175.1,Pyridafenthion
3954,AllCCS00014349,Pyridafenthion,CCOP(=S)(OCC)OC1=NN(C(=O)C=C1)C2=CC=CC=C2,C14H17N2O4PS,[M+Na]+,363.054,181.5,Pyridafenthion
3955,AllCCS00014355,Terbumeton,CCNC1=NC(=NC(=N1)OC)NC(C)(C)C,C10H19N5O,[M+H]+,226.1663,156.2,Terbumeton
3956,AllCCS00014363,Bupirimate,CCCCC1=C(N=C(N=C1OS(=O)(=O)N(C)C)NCC)C,C13H24N4O3S,[M+H]+,317.1642,176.6,Bupirimate
3957,AllCCS00014363,Bupirimate,CCCCC1=C(N=C(N=C1OS(=O)(=O)N(C)C)NCC)C,C13H24N4O3S,[M+Na]+,339.1462,183.5,Bupirimate
3958,AllCCS00014368,Diafenthiuron,CC(C)C1=CC(=CC(=C1NC(=S)NC(C)(C)C)C(C)C)OC2=CC=CC=C2,C23H32N2OS,[M+H]+,385.2308,199.8,Diafenthiuron
3959,AllCCS00014370,Dimefuron,CC(C)(C)C1=NN(C(=O)O1)C2=C(C=C(C=C2)NC(=O)N(C)C)Cl,C15H19ClN4O3,[M+H]+,339.1219,192.8,Dimefuron
3960,AllCCS00014370,Dimefuron,CC(C)(C)C1=NN(C(=O)O1)C2=C(C=C(C=C2)NC(=O)N(C)C)Cl,C15H19ClN4O3,[M+Na]+,361.1039,186.2,Dimefuron
3961,AllCCS00014374,Fenpropimorph,CC1CN(CC(O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C,C20H33NO,[M+H]+,304.2635,175.6,Fenpropimorph
3962,AllCCS00014377,tau-Fluvalinate,CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl,C26H22ClF3N2O3,[M+Cl]-,537.0965,220.5,tau-Fluvalinate
3963,AllCCS00014380,Metobromuron,CN(C(=O)NC1=CC=C(C=C1)Br)OC,C9H11BrN2O2,[M+H]+,259.0077,145.4,Metobromuron
3964,AllCCS00014381,Monolinuron,CN(C(=O)NC1=CC=C(C=C1)Cl)OC,C9H11ClN2O2,[M+H]+,215.0582,142.9,Monolinuron
3965,AllCCS00014389,Pyridate,CCCCCCCCSC(=O)OC1=CC(=NN=C1C2=CC=CC=C2)Cl,C19H23ClN2O2S,[M+H]+,379.1242,199.9,Pyridate
3966,AllCCS00014392,Quinclorac,C1=CC(=C(C2=NC=C(C=C21)Cl)C(=O)O)Cl,C10H5Cl2NO2,[M+H]+,241.977,139.5,Quinclorac
3967,AllCCS00014393,Spirotetramat,CCOC(=O)OC1=C(C(=O)NC12CCC(CC2)OC)C3=C(C=CC(=C3)C)C,C21H27NO5,[M+H]+,374.1962,190.0,Spirotetramat
3968,AllCCS00014396,Terbuthylazine,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,C9H16ClN5,[M+H]+,230.1167,153.6,Terbuthylazine
3969,AllCCS00014402,Chlorotoluron,CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl,C10H13ClN2O,[M+H]+,213.0789,146.0,Chlorotoluron
3970,AllCCS00014402,Chlorotoluron,CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl,C10H13ClN2O,[M+Na]+,235.0609,157.4,Chlorotoluron
3971,AllCCS00014413,Ethirimol,CCCCC1=C(N=C(NC1=O)NCC)C,C11H19N3O,[M+H]+,210.1601,150.7,Ethirimol
3972,AllCCS00014414,Ethofumesate,CCOC1C(C2=C(O1)C=CC(=C2)OS(=O)(=O)C)(C)C,C13H18O5S,[M+H]+,287.0948,164.2,Ethofumesate
3973,AllCCS00014414,Ethofumesate,CCOC1C(C2=C(O1)C=CC(=C2)OS(=O)(=O)C)(C)C,C13H18O5S,[M+Na]+,309.0768,165.0,Ethofumesate
3974,AllCCS00014442,Fluroxypyr,C(C(=O)O)OC1=NC(=C(C(=C1Cl)N)Cl)F,C7H5Cl2FN2O3,[M+H]+,254.9734,140.7,Fluroxypyr
3975,AllCCS00014442,Fluroxypyr,C(C(=O)O)OC1=NC(=C(C(=C1Cl)N)Cl)F,C7H5Cl2FN2O3,[M+Na]+,276.9554,152.4,Fluroxypyr
3976,AllCCS00014445,Hexaflumuron,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC(C(F)F)(F)F)Cl)F,C16H8Cl2F6N2O3,[M+H]+,460.9889,188.0,Hexaflumuron
3977,AllCCS00014445,Hexaflumuron,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC(C(F)F)(F)F)Cl)F,C16H8Cl2F6N2O3,[M+Na]+,482.9709,202.6,Hexaflumuron
3978,AllCCS00014449,Iprovalicarb,CC1=CC=C(C=C1)C(C)NC(=O)C(C(C)C)NC(=O)OC(C)C,C18H28N2O3,[M+Na]+,343.1993,183.6,Iprovalicarb
3979,AllCCS00014451,Napropamide,CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21,C17H21NO2,[M+H]+,272.1645,165.3,Napropamide
3980,AllCCS00014451,Napropamide,CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21,C17H21NO2,[M+Na]+,294.1465,172.8,Napropamide
3981,AllCCS00014458,Novaluron,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2)OC(C(OC(F)(F)F)F)(F)F)Cl)F,C17H9ClF8N2O4,[M+H]+,493.0196,196.3,Novaluron
3982,AllCCS00014468,Propamocarb,CCCOC(=O)NCCCN(C)C,C9H20N2O2,[M+H]+,189.1598,144.7,Propamocarb
3983,AllCCS00014470,Propham,CC(C)OC(=O)NC1=CC=CC=C1,C10H13NO2,[M+Na]+,202.0839,150.8,Propham
3984,AllCCS00014471,Prothioconazole,C1CC1(C(CC2=CC=CC=C2Cl)(CN3C(=S)N=CN3)O)Cl,C14H15Cl2N3OS,[M+Na]+,366.0206,172.0,Prothioconazole
3985,AllCCS00014471,Prothioconazole,C1CC1(C(CC2=CC=CC=C2Cl)(CN3C(=S)N=CN3)O)Cl,C14H15Cl2N3OS,[M-H]-,342.024,171.6,Prothioconazole
3986,AllCCS00014474,Quinmerac,CC1=CC2=C(C(=C(C=C2)Cl)C(=O)O)N=C1,C11H8ClNO2,[M+H]+,222.0317,140.5,Quinmerac
3987,AllCCS00014474,Quinmerac,CC1=CC2=C(C(=C(C=C2)Cl)C(=O)O)N=C1,C11H8ClNO2,[M+Na]+,244.0137,156.7,Quinmerac
3988,AllCCS00014482,Tolylfluanid,CC1=CC=C(C=C1)N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C,C10H13Cl2FN2O2S2,[M+Na]+,368.9673,175.3,Tolylfluanid
3989,AllCCS00014489,Aldoxycarb,CC(C)(C=NOC(=O)NC)S(=O)(=O)C,C7H14N2O4S,[M-H]-,221.0601,151.4,Aldoxycarb
3990,AllCCS00014516,Anilazine,C1=CC=C(C(=C1)NC2=NC(=NC(=N2)Cl)Cl)Cl,C9H5Cl3N4,[M+H]+,274.9653,154.2,Anilazine
3991,AllCCS00014537,Promecarb,CC1=CC(=CC(=C1)OC(=O)NC)C(C)C,C12H17NO2,[M+H]+,208.1332,150.4,Promecarb
3992,AllCCS00014537,Promecarb,CC1=CC(=CC(=C1)OC(=O)NC)C(C)C,C12H17NO2,[M+Na]+,230.1152,157.1,Promecarb
3993,AllCCS00014547,Bromophos-ethyl,CCOP(=S)(OCC)OC1=CC(=C(C=C1Cl)Br)Cl,C10H12BrCl2O3PS,[M+H]+,392.8878,166.4,Bromophos-ethyl
3994,AllCCS00014560,Demeton-S-methylsulphon,CCS(=O)(=O)CCSP(=O)(OC)OC,C6H15O5PS2,[M+H]+,263.0172,143.3,Demeton-S-methylsulphon
3995,AllCCS00014560,Demeton-S-methylsulphon,CCS(=O)(=O)CCSP(=O)(OC)OC,C6H15O5PS2,[M+Na]+,284.9992,152.2,Demeton-S-methylsulphon
3996,AllCCS00014589,Sulprofos,CCCSP(=S)(OCC)OC1=CC=C(C=C1)SC,C12H19O2PS3,[M+H]+,323.0358,170.0,Sulprofos
3997,AllCCS00014589,Sulprofos,CCCSP(=S)(OCC)OC1=CC=C(C=C1)SC,C12H19O2PS3,[M+Na]+,345.0178,180.3,Sulprofos
3998,AllCCS00014631,Benzthiazuron,CNC(=O)NC1=NC2=CC=CC=C2S1,C9H9N3OS,[M+H]+,208.0539,142.4,Benzthiazuron
3999,AllCCS00014631,Benzthiazuron,CNC(=O)NC1=NC2=CC=CC=C2S1,C9H9N3OS,[M+Na]+,230.0359,153.6,Benzthiazuron
4000,AllCCS00014632,Barban,C1=CC(=CC(=C1)Cl)NC(=O)OCC#CCCl,C11H9Cl2NO2,[M+Na]+,279.9903,164.9,Barban
4001,AllCCS00014633,Chlorbufam,CC(C#C)OC(=O)NC1=CC(=CC=C1)Cl,C11H10ClNO2,[M+H]+,224.0473,148.8,Chlorbufam
4002,AllCCS00014633,Chlorbufam,CC(C#C)OC(=O)NC1=CC(=CC=C1)Cl,C11H10ClNO2,[M+Na]+,246.0293,164.8,Chlorbufam
4003,AllCCS00014635,SWEP,COC(=O)NC1=CC(=C(C=C1)Cl)Cl,C8H7Cl2NO2,[M+H]+,219.9927,143.8,SWEP
4004,AllCCS00014647,Buturon,CC(C#C)N(C)C(=O)NC1=CC=C(C=C1)Cl,C12H13ClN2O,[M+H]+,237.0789,154.4,Buturon
4005,AllCCS00014647,Buturon,CC(C#C)N(C)C(=O)NC1=CC=C(C=C1)Cl,C12H13ClN2O,[M+Na]+,259.0609,167.2,Buturon
4006,AllCCS00014657,Monuron,CN(C)C(=O)NC1=CC=C(C=C1)Cl,C9H11ClN2O,[M+H]+,199.0633,143.4,Monuron
4007,AllCCS00014657,Monuron,CN(C)C(=O)NC1=CC=C(C=C1)Cl,C9H11ClN2O,[M+Na]+,221.0453,153.4,Monuron
4008,AllCCS00014662,Ethidimuron,CCS(=O)(=O)C1=NN=C(S1)N(C)C(=O)NC,C7H12N4O3S2,[M+H]+,265.0424,154.7,Ethidimuron
4009,AllCCS00014662,Ethidimuron,CCS(=O)(=O)C1=NN=C(S1)N(C)C(=O)NC,C7H12N4O3S2,[M+Na]+,287.0244,168.6,Ethidimuron
4010,AllCCS00014663,Thiazafluron,CNC(=O)N(C)C1=NN=C(S1)C(F)(F)F,C6H7F3N4OS,[M+H]+,241.0366,141.6,Thiazafluron
4011,AllCCS00014663,Thiazafluron,CNC(=O)N(C)C1=NN=C(S1)C(F)(F)F,C6H7F3N4OS,[M+Na]+,263.0186,155.2,Thiazafluron
4012,AllCCS00014679,Cycluron,CN(C)C(=O)NC1CCCCCCC1,C11H22N2O,[M+H]+,199.1805,148.9,Cycluron
4013,AllCCS00014798,Fumonisin B2,CCCCC(C)C(C(CC(C)CCCCCCC(CC(C(C)N)O)O)OC(=O)CC(CC(=O)O)C(=O)O)OC(=O)CC(CC(=O)O)C(=O)O,C34H59NO14,[M+H]+,706.4009,259.9,Fumonisin B2
4014,AllCCS00014798,Fumonisin B2,CCCCC(C)C(C(CC(C)CCCCCCC(CC(C(C)N)O)O)OC(=O)CC(CC(=O)O)C(=O)O)OC(=O)CC(CC(=O)O)C(=O)O,C34H59NO14,[M-H]-,704.3863,261.0,Fumonisin B2
4015,AllCCS00014855,Thiouracil,C1=CNC(=S)NC1=O,C4H4N2OS,[M+H]+,129.0117,119.9,Thiouracil
4016,AllCCS00014863,Acenaphthene,C1CC2=CC=CC3=C2C1=CC=C3,C12H10,M+,154.0778,128.5,Acenaphthene
4017,AllCCS00014921,Coronene,C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC7=C6C3=C(C=C2)C=C7,C24H12,M+,300.0934,161.9,Coronene
4018,AllCCS00014929,Decabromodiphenyl oxide,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)OC2=C(C(=C(C(=C2Br)Br)Br)Br)Br,C12Br10O,[M-Br+O]-,886.2554,205.2,Decabromodiphenyl oxide
4019,AllCCS00014997,1-Methylphenanthrene,CC1=C2C=CC3=CC=CC=C3C2=CC=C1,C15H12,M+,192.0934,137.8,1-Methylphenanthrene
4020,AllCCS00015066,Triphenylene,C1=CC=C2C(=C1)C3=CC=CC=C3C4=CC=CC=C24,C18H12,M+,228.0934,144.8,Triphenylene
4021,AllCCS00015431,Cylindrospermopsin,CC1C(CC2CC(NC3=NCC1N23)C(C4=CC(=O)NC(=O)N4)O)OS(=O)(=O)O,C15H21N5O7S,[M+H]+,416.1235,199.4,Cylindrospermopsin
4022,AllCCS00015488,Dibenzothiophene,C1=CC=C2C(=C1)C3=CC=CC=C3S2,C12H8S,M+,184.0342,132.3,Dibenzothiophene
4023,AllCCS00015489,Methylone,CC(C(=O)C1=CC2=C(C=C1)OCO2)NC,C11H13NO3,[M+H]+,208.0968,147.1,Methylone
4024,AllCCS00015489,Methylone,CC(C(=O)C1=CC2=C(C=C1)OCO2)NC,C11H13NO3,[M-H2O+H]+,190.0862,136.2,Methylone
4025,AllCCS00015573,Steviol,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O,C20H30O3,[M+H]+,319.2268,173.4,Steviol
4026,AllCCS00016110,3'-Hydroxyflavone,C1=CC=C2C(=C1)C(=O)C=C(O2)C3=CC(=CC=C3)O,C15H10O3,[M-H]-,237.0557,154.4,3'-Hydroxyflavone
4027,AllCCS00016285,D-allo-Isoleucine,CCC(C)C(C(=O)O)N,C6H13NO2,[M+H]+,132.1019,133.1,D-allo-Isoleucine
4028,AllCCS00016555,"1-Octadecanoyl-2-(7Z,10Z,13Z,16Z-docosatetraenoyl)-sn-glycero-3-phosphoethanolamine",CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC,C45H82NO8P,[M-H]-,794.5705,283.7,"1-Octadecanoyl-2-(7Z,10Z,13Z,16Z-docosatetraenoyl)-sn-glycero-3-phosphoethanolamine"
4029,AllCCS00016590,Olmesartan,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O,C24H26N6O3,[M+H]+,447.2139,208.0,Olmesartan
4030,AllCCS00016590,Olmesartan,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O,C24H26N6O3,[M+Na]+,469.1959,213.4,Olmesartan
4031,AllCCS00016790,Tulathromycin A,CCCNCC1(C(OC(CC1(C)OC)OC2C(C(C(CC(CNC(C(C(C(OC(=O)C2C)CC)(C)O)O)C)C)(C)O)OC3C(C(CC(O3)C)N(C)C)O)C)C)O,C41H79N3O12,[M+H]+,806.5737,286.4,Tulathromycin A
4032,AllCCS00016826,Taurocholic Acid,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,C26H45NO7S,[M-H2O+H]+,498.2884,204.6,Taurocholic Acid
4033,AllCCS00016826,Taurocholic Acid,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,C26H45NO7S,[M+H-2H2O]+,480.2778,200.7,Taurocholic Acid
4034,AllCCS00016826,Taurocholic Acid,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,C26H45NO7S,[M-H]-,514.2844,209.1,Taurocholic Acid
4035,AllCCS00016852,12-Ketodeoxycholic acid,CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2CCC4C3(CCC(C4)O)C)C,C24H38O4,[M+Na]+,413.2663,204.2,12-Ketodeoxycholic acid
4036,AllCCS00016852,12-Ketodeoxycholic acid,CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2CCC4C3(CCC(C4)O)C)C,C24H38O4,[M-H]-,389.2697,204.8,12-Ketodeoxycholic acid
4037,AllCCS00016913,18-Hydroxycortisol,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)CO)O,C21H30O6,[M+H]+,379.2115,188.6,18-Hydroxycortisol
4038,AllCCS00016913,18-Hydroxycortisol,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)CO)O,C21H30O6,[M-H2O+H]+,361.2009,185.3,18-Hydroxycortisol
4039,AllCCS00016913,18-Hydroxycortisol,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)CO)O,C21H30O6,[M+Na]+,401.1935,200.4,18-Hydroxycortisol
4040,AllCCS00016913,18-Hydroxycortisol,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)CO)O,C21H30O6,[2M+Na]+,779.3978,277.9,18-Hydroxycortisol
4041,AllCCS00016949,3-Oxocholic acid,CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(=O)C4)C)O)O)C,C24H38O5,[M-H2O+H]+,389.2686,186.2,3-Oxocholic acid
4042,AllCCS00016949,3-Oxocholic acid,CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(=O)C4)C)O)O)C,C24H38O5,[M+H-2H2O]+,371.258,182.5,3-Oxocholic acid
4043,AllCCS00016949,3-Oxocholic acid,CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(=O)C4)C)O)O)C,C24H38O5,[M+Na]+,429.2612,200.1,3-Oxocholic acid
4044,AllCCS00016949,3-Oxocholic acid,CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(=O)C4)C)O)O)C,C24H38O5,[M-H]-,405.2646,202.5,3-Oxocholic acid
4045,AllCCS00016972,Chenodeoxycholic acid disulfate,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)OS(=O)(=O)O)C)OS(=O)(=O)O)C,C24H40O10S2,[M-H]-,551.199,207.6,Chenodeoxycholic acid disulfate
4046,AllCCS00016972,Chenodeoxycholic acid disulfate,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)OS(=O)(=O)O)C)OS(=O)(=O)O)C,C24H40O10S2,[M-SO3-H2O+HCOO]-,499.2371,219.1,Chenodeoxycholic acid disulfate
4047,AllCCS00016972,Chenodeoxycholic acid disulfate,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)OS(=O)(=O)O)C)OS(=O)(=O)O)C,C24H40O10S2,[M-SO3-H]-,471.2422,203.9,Chenodeoxycholic acid disulfate
4048,AllCCS00016972,Chenodeoxycholic acid disulfate,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)OS(=O)(=O)O)C)OS(=O)(=O)O)C,C24H40O10S2,[M-SO3-H2O-H]-,453.2316,203.1,Chenodeoxycholic acid disulfate
4049,AllCCS00016972,Chenodeoxycholic acid disulfate,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)OS(=O)(=O)O)C)OS(=O)(=O)O)C,C24H40O10S2,[M-2SO3-2H2O+H]+,357.2789,186.9,Chenodeoxycholic acid disulfate
4050,AllCCS00016973,Epietiocholanolone,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O,C19H30O2,[M-H2O+H]+,273.2213,167.8,Epietiocholanolone
4051,AllCCS00016973,Epietiocholanolone,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O,C19H30O2,[M+H-2H2O]+,255.2107,162.9,Epietiocholanolone
4052,AllCCS00016973,Epietiocholanolone,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O,C19H30O2,[M+Na]+,313.2139,200.9,Epietiocholanolone
4053,AllCCS00016973,Epietiocholanolone,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O,C19H30O2,[2M+Na]+,603.4385,262.5,Epietiocholanolone
4054,AllCCS00017006,Epitestosterone,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,C19H28O2,[M+H]+,289.2162,172.4,Epitestosterone
4055,AllCCS00017018,CE(16:1(9Z)),CCCCCCC=CCCCCCCCC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CCC4C(C)CCCC(C)C)C)C,C43H74O2,[M+NH4]+,640.6028,282.8,CE(16:1(9Z))
4056,AllCCS00017031,Glycoursodeoxycholic acid,CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,C26H43NO5,[M+H-2H2O]+,414.3002,202.8,Glycoursodeoxycholic acid
4057,AllCCS00017031,Glycoursodeoxycholic acid,CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,C26H43NO5,[M+Na]+,472.3034,211.1,Glycoursodeoxycholic acid
4058,AllCCS00017031,Glycoursodeoxycholic acid,CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,C26H43NO5,[M-H]-,448.3068,201.2,Glycoursodeoxycholic acid
4059,AllCCS00017031,Glycoursodeoxycholic acid,CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,C26H43NO5,[M+K-H+HCOO]-,532.2682,218.0,Glycoursodeoxycholic acid
4060,AllCCS00017031,Glycoursodeoxycholic acid,CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,C26H43NO5,[M+Na-H+Cl]-,506.2654,213.5,Glycoursodeoxycholic acid
4061,AllCCS00017031,Glycoursodeoxycholic acid,CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,C26H43NO5,[M+Na-H+HCOO]-,516.2942,215.5,Glycoursodeoxycholic acid
4062,AllCCS00017097,Sulfolithocholic acid,CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)OS(=O)(=O)O)C)C,C24H40O6S,[M-H]-,455.2473,196.6,Sulfolithocholic acid
4063,AllCCS00017097,Sulfolithocholic acid,CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)OS(=O)(=O)O)C)C,C24H40O6S,[M+Na-2H]-,477.2293,202.1,Sulfolithocholic acid
4064,AllCCS00017097,Sulfolithocholic acid,CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)OS(=O)(=O)O)C)C,C24H40O6S,[M+K-2H]-,493.2032,205.5,Sulfolithocholic acid
4065,AllCCS00017097,Sulfolithocholic acid,CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)OS(=O)(=O)O)C)C,C24H40O6S,[M-H2O+HCOO]-,483.2421,208.9,Sulfolithocholic acid
4066,AllCCS00017097,Sulfolithocholic acid,CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)OS(=O)(=O)O)C)C,C24H40O6S,[M-SO3-H2O+H]+,359.2945,191.6,Sulfolithocholic acid
4067,AllCCS00017105,Tauro-b-muricholic acid,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(C(C4C3(CCC(C4)O)C)O)O)C,C26H45NO7S,[M+H-2H2O]+,480.2778,201.2,Tauro-b-muricholic acid
4068,AllCCS00017105,Tauro-b-muricholic acid,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(C(C4C3(CCC(C4)O)C)O)O)C,C26H45NO7S,[M+Na]+,538.281,213.1,Tauro-b-muricholic acid
4069,AllCCS00017105,Tauro-b-muricholic acid,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(C(C4C3(CCC(C4)O)C)O)O)C,C26H45NO7S,[M-H]-,514.2844,209.9,Tauro-b-muricholic acid
4070,AllCCS00017110,Cer(d18:1/23:0),CCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O,C41H81NO3,[M-H2O+H]+,618.6183,272.2,Cer(d18:1/23:0)
4071,AllCCS00017131,Enkephalin L,CC(C)CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(CC2=CC=C(C=C2)O)N,C28H37N5O7,[M+H]+,556.2766,230.0,Enkephalin L
4072,AllCCS00017131,Enkephalin L,CC(C)CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(CC2=CC=C(C=C2)O)N,C28H37N5O7,[M-H]-,554.262,223.8,Enkephalin L
4073,AllCCS00017136,"Fructose 1,6-bisphosphate",C(C1C(C(C(O1)(COP(=O)(O)O)O)O)O)OP(=O)(O)O,C6H14O12P2,[M-H]-,338.9887,155.9,"Fructose 1,6-bisphosphate"
4074,AllCCS00017458,Glycochenodeoxycholate-3-sulfate,CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)OS(=O)(=O)O)C)O)C,C26H43NO8S,[M-H]-,528.2636,215.2,Glycochenodeoxycholate-3-sulfate
4075,AllCCS00017458,Glycochenodeoxycholate-3-sulfate,CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)OS(=O)(=O)O)C)O)C,C26H43NO8S,[M-H2O-H]-,510.253,214.8,Glycochenodeoxycholate-3-sulfate
4076,AllCCS00017458,Glycochenodeoxycholate-3-sulfate,CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)OS(=O)(=O)O)C)O)C,C26H43NO8S,[M+Na-2H]-,550.2456,216.5,Glycochenodeoxycholate-3-sulfate
4077,AllCCS00017458,Glycochenodeoxycholate-3-sulfate,CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)OS(=O)(=O)O)C)O)C,C26H43NO8S,[M+K-2H]-,566.2195,217.8,Glycochenodeoxycholate-3-sulfate
4078,AllCCS00017458,Glycochenodeoxycholate-3-sulfate,CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)OS(=O)(=O)O)C)O)C,C26H43NO8S,[M-SO3-H2O+HCOO]-,476.3017,204.7,Glycochenodeoxycholate-3-sulfate
